dataset,device,epoch_time_s_mean,grad_nonfinite_steps,grad_norm_max,history_length,input_shape,kind,loss_curve_mean_abs_diff,loss_curve_volatility,loss_nonfinite_steps,meta_classes,meta_context_dim,meta_drift,meta_features,meta_regimes,meta_shock_prob,meta_test_shift,meta_test_size,meta_train_shift,meta_train_size,meta_window,metrics_test_accuracy,metrics_test_macro_f1,metrics_test_mae,metrics_test_mase,metrics_test_mse,metrics_test_nrmse,metrics_test_r2,metrics_test_rmse,metrics_test_smape,metrics_train_accuracy,metrics_train_macro_f1,metrics_train_mae,metrics_train_mase,metrics_train_mse,metrics_train_nrmse,metrics_train_r2,metrics_train_rmse,metrics_train_smape,metrics_val_accuracy,metrics_val_macro_f1,metrics_val_mae,metrics_val_mase,metrics_val_mse,metrics_val_nrmse,metrics_val_r2,metrics_val_rmse,metrics_val_smape,model,n_params,run_id,seed,status,step_time_s_mean,task,test_size,train_size,train_time_s,train_time_s_total,val_curve_volatility,val_size
tabular_shifted,cuda,0.10685467059956863,0,7.8173476149314585,25,[8],tabular,0.06023170781238996,0.327743148170726,0,,,,8,,,0.6,256,0.0,1024,,,,0.9843372106552124,0.6731636335295568,1.6416683197021484,0.19148338596566894,0.014341950416564941,1.281276051326235,0.8158613443374634,,,0.7790910005569458,0.6651036120310938,1.0079602003097534,0.10835564262490527,0.11379826068878174,1.0039722109250602,0.7638860940933228,,,0.7589419484138489,0.7371977722186429,0.9674246311187744,0.23715111311509604,-0.07170605659484863,0.9835774657436873,0.6707309484481812,sgr_base,16257,tabular_shifted:sgr_base:seed3,3,ok,0.012455667866161093,regression,256,922,2.7592698319931515,2.752910961979069,0.3005101504511895,102
tabular_shifted,cuda,0.04481297232909128,0,5.765227940747842,25,[8],tabular,0.05924941360713431,0.37753870200682105,0,,,,8,,,0.6,256,0.0,1024,,,,0.9902526140213013,0.677209030148322,1.6589651107788086,0.1924894874168263,0.003956913948059082,1.2880081951520372,0.8153544664382935,,,0.7716290950775146,0.6587334443825695,1.0066334009170532,0.10828430372552475,0.11496484279632568,1.0033112183749633,0.7621950507164001,,,0.756924569606781,0.735238192615223,0.981761634349823,0.23890191194717272,-0.08758842945098877,0.9908388538757567,0.6740520000457764,sgr_no_gate,9729,tabular_shifted:sgr_no_gate:seed3,3,ok,0.005173340592009481,regression,256,922,1.1353595730033703,1.1314887079643086,0.3704258174811008,102
tabular_shifted,cuda,0.08900431419955566,0,5.131969648532388,25,[8],tabular,0.058027990539480774,0.34688043701607657,0,,,,8,,,0.6,256,0.0,1024,,,,0.9859439134597778,0.6742624174485387,1.6474568843841553,0.1918206765732409,0.01086646318435669,1.2835329697300943,0.8166999816894531,,,0.7783633470535278,0.6644824201894676,1.0079560279846191,0.10835541836236055,0.11380201578140259,1.0039701330142343,0.7635523676872253,,,0.7591239809989929,0.7373745894528462,0.9686669111251831,0.23730332836794213,-0.07308220863342285,0.9842087741557597,0.6712756156921387,sgr_fourier_feats,16257,tabular_shifted:sgr_fourier_feats:seed3,3,ok,0.010643201679340564,regression,256,922,2.2574306639726274,2.253535478026606,0.3291461300361149,102
tabular_shifted,cuda,0.12189140228321776,0,5.460464217160422,25,[8],tabular,0.05833692866460363,0.34026429419931087,0,,,,8,,,0.6,256,0.0,1024,,,,0.9884521961212158,0.6759777693137484,1.6590454578399658,0.1924941486894654,0.003908693790435791,1.2880393852052685,0.8219552636146545,,,0.7797701358795166,0.6656833842987453,1.0092048645019531,0.10842252263644729,0.11270397901535034,1.0045918895262658,0.765714168548584,,,0.7586016058921814,0.7368671807296774,0.9672815799713135,0.2371335789362308,-0.0715475082397461,0.9835047432378318,0.670717716217041,sgr_no_phase,16257,tabular_shifted:sgr_no_phase:seed3,3,ok,0.01442434539727401,regression,256,922,3.127983881975524,3.125018913007807,0.31998940694950323,102
tabular_shifted,cuda,0.09999030432663858,0,20.90273302086833,25,[8],tabular,0.08483203689804113,0.46402868877875925,0,,,,8,,,0.6,256,0.0,1024,,,,0.7158283591270447,0.45188151030741214,1.014212727546692,0.10573924835322412,0.52037113904953,1.0070812914291933,0.693863034248352,,,0.1485338658094406,0.13707368283595964,0.0540320910513401,0.02489354145513916,0.94600909948349,0.23244803946546871,0.2757067084312439,,,0.4619337022304535,0.4559207456382581,0.410236656665802,0.13545518834104808,0.5154432654380798,0.6404971948930003,0.7168927192687988,res_base,35781,tabular_shifted:res_base:seed4,4,ok,0.011944401268556249,regression,256,922,2.565999107027892,2.556953717954457,0.2625191699327886,102
tabular_shifted,cuda,0.11512294667772949,0,21.204725650648747,25,[8],tabular,0.0839868410640623,0.4563614344480808,0,,,,8,,,0.6,256,0.0,1024,,,,0.716168224811554,0.45209605757542626,1.0046327114105225,0.10523866936008018,0.5249016284942627,1.0023136791496574,0.6868240833282471,,,0.16884993016719818,0.15582225405959507,0.06686589866876602,0.027692562262688892,0.9331850409507751,0.25858441304294816,0.31023550033569336,,,0.4555785655975342,0.44964833334549126,0.4065319001674652,0.13484216826901027,0.5198191404342651,0.6375985415349263,0.7256118059158325,res_drop_path,35781,tabular_shifted:res_drop_path:seed4,4,ok,0.014010239952476695,regression,256,922,2.906545349978842,2.903912974987179,0.26219201248127244,102
tabular_shifted,cuda,0.053807968478649854,0,9.46590067566613,25,[8],tabular,0.053309110371060585,0.26757976775157205,0,,,,8,,,0.6,256,0.0,1024,,,,0.9024766087532043,0.5697070921831573,1.5873398780822754,0.13228379763487055,0.24933499097824097,1.259896772788261,0.7711920142173767,,,0.5849656462669373,0.5398324148460288,0.6253213882446289,0.08468615978276989,0.37515515089035034,0.7907726526914224,0.674681544303894,,,0.6241523623466492,0.6160278175394935,0.6222431063652039,0.16682397278100916,0.26502883434295654,0.7888238753772631,0.7615768313407898,res_no_norm,35461,tabular_shifted:res_no_norm:seed4,4,ok,0.00633671745978063,regression,256,922,1.3677105579990894,1.3654081400018185,0.18454998799571964,102
tabular_shifted,cuda,0.06308493044693023,0,38.56152793467298,25,[8],tabular,0.12480077709737002,0.8380771303029232,0,,,,8,,,0.6,256,0.0,1024,,,,1.373610258102417,0.867119987760797,3.126652956008911,0.185657086307952,-0.478617787361145,1.7682344177198088,1.1586968898773193,,,0.05856497585773468,0.054046374422906364,0.006252544466406107,0.008468162677045959,0.9937522411346436,0.07907303248520388,0.14751921594142914,,,0.9427081942558289,0.9304370319141401,1.392398476600647,0.249551498553682,-0.6446508169174194,1.179999354491623,1.1125110387802124,wrn_base,52295,tabular_shifted:wrn_base:seed4,4,ok,0.007438333205063827,regression,256,922,1.6096592989633791,1.6056996650295332,0.3039824147248037,102
tabular_shifted,cuda,0.07983417716808618,0,38.56152793467298,25,[8],tabular,0.12480077709737002,0.8380771303029232,0,,,,8,,,0.6,256,0.0,1024,,,,1.373610258102417,0.867119987760797,3.126652956008911,0.185657086307952,-0.478617787361145,1.7682344177198088,1.1586968898773193,,,0.05856497585773468,0.054046374422906364,0.006252544466406107,0.008468162677045959,0.9937522411346436,0.07907303248520388,0.14751921594142914,,,0.9427081942558289,0.9304370319141401,1.392398476600647,0.249551498553682,-0.6446508169174194,1.179999354491623,1.1125110387802124,wrn_no_phase,52295,tabular_shifted:wrn_no_phase:seed4,4,ok,0.009466403539699969,regression,256,922,2.0265214910032228,2.023456424998585,0.3039824147248037,102
tabular_shifted,cuda,0.1374543571053073,0,38.56152793467298,25,[8],tabular,0.12480077709737002,0.8380771303029232,0,,,,8,,,0.6,256,0.0,1024,,,,1.373610258102417,0.867119987760797,3.126652956008911,0.185657086307952,-0.478617787361145,1.7682344177198088,1.1586968898773193,,,0.05856497585773468,0.054046374422906364,0.006252544466406107,0.008468162677045959,0.9937522411346436,0.07907303248520388,0.14751921594142914,,,0.9427081942558289,0.9304370319141401,1.392398476600647,0.249551498553682,-0.6446508169174194,1.179999354491623,1.1125110387802124,wrn_no_film,52295,tabular_shifted:wrn_no_film:seed4,4,ok,0.016577334341418462,regression,256,922,3.4940963619737886,3.4907836130005307,0.3039824147248037,102
tabular_shifted,cuda,0.06410387891344727,0,38.56152793467298,25,[8],tabular,0.12480077709737002,0.8380771303029232,0,,,,8,,,0.6,256,0.0,1024,,,,1.373610258102417,0.867119987760797,3.126652956008911,0.185657086307952,-0.478617787361145,1.7682344177198088,1.1586968898773193,,,0.05856497585773468,0.054046374422906364,0.006252544466406107,0.008468162677045959,0.9937522411346436,0.07907303248520388,0.14751921594142914,,,0.9427081942558289,0.9304370319141401,1.392398476600647,0.249551498553682,-0.6446508169174194,1.179999354491623,1.1125110387802124,wrn_spec_gate_rfft,52295,tabular_shifted:wrn_spec_gate_rfft:seed4,4,ok,0.0075900483882287515,regression,256,922,1.6462407049839385,1.6323368920129724,0.3039824147248037,102
tabular_shifted,cuda,0.05092753419885412,0,38.56152793467298,25,[8],tabular,0.12480077709737002,0.8380771303029232,0,,,,8,,,0.6,256,0.0,1024,,,,1.373610258102417,0.867119987760797,3.126652956008911,0.185657086307952,-0.478617787361145,1.7682344177198088,1.1586968898773193,,,0.05856497585773468,0.054046374422906364,0.006252544466406107,0.008468162677045959,0.9937522411346436,0.07907303248520388,0.14751921594142914,,,0.9427081942558289,0.9304370319141401,1.392398476600647,0.249551498553682,-0.6446508169174194,1.179999354491623,1.1125110387802124,wrn_spec_gate_feats,52295,tabular_shifted:wrn_spec_gate_feats:seed4,4,ok,0.005970627482165583,regression,256,922,1.303069616027642,1.2999669809942134,0.3039824147248037,102
tabular_shifted,cuda,0.029253105637617408,0,5.36500957045127,25,[8],tabular,0.049377545035583593,0.2797109244616564,0,,,,8,,,0.6,256,0.0,1024,,,,1.048354148864746,0.6617953173911143,2.075221061706543,0.15125295704053568,0.018612325191497803,1.4405627586837524,0.8678634166717529,,,0.7074940204620361,0.6529070689748872,0.8603757619857788,0.09933559135153097,0.1402798891067505,0.9275644247090219,0.7714374661445618,,,0.7216020226478577,0.712208982871649,0.824084460735321,0.19198366355722907,0.02662116289138794,0.9077909785492039,0.8468777537345886,sgr_base,16257,tabular_shifted:sgr_base:seed4,4,ok,0.0033048911151126958,regression,256,922,0.7502481359988451,0.7481874629738741,0.17024764191993846,102
tabular_shifted,cuda,0.019213792236987503,0,4.1389046093896225,25,[8],tabular,0.05062453325673538,0.32458585547358176,0,,,,8,,,0.6,256,0.0,1024,,,,1.0319428443908691,0.6514353407888822,2.005157470703125,0.14867773390006717,0.05174589157104492,1.4160358295972333,0.8502610921859741,,,0.7067283391952515,0.6522004641171686,0.8561879396438599,0.09909354172864056,0.14446455240249634,0.9253042416653345,0.7699308395385742,,,0.730509340763092,0.7210003550904892,0.8510422110557556,0.19509851468823322,-0.005220293998718262,0.9225194908812255,0.8557353019714355,sgr_no_gate,9729,tabular_shifted:sgr_no_gate:seed4,4,ok,0.0020555046110530386,regression,256,922,0.49094803002662957,0.4896652359748259,0.21227053344596553,102
tabular_shifted,cuda,0.032057176965754476,0,4.448466211746741,25,[8],tabular,0.04942364212252139,0.29601288795453173,0,,,,8,,,0.6,256,0.0,1024,,,,1.044245719909668,0.6592017863336476,2.0603978633880615,0.15071179284842126,0.025622308254241943,1.435408605027872,0.8642956018447876,,,0.707705557346344,0.6531022846560365,0.8579526543617249,0.09919561150081675,0.14270120859146118,0.9262573370083094,0.7691556215286255,,,0.7228317260742188,0.7134226793401106,0.8249980211257935,0.19209004833815696,0.025542140007019043,0.9082940168941956,0.8436862230300903,sgr_fourier_feats,16257,tabular_shifted:sgr_fourier_feats:seed4,4,ok,0.0036628304308396766,regression,256,922,0.8251323630101979,0.8234987640171312,0.19016203246962998,102
tabular_shifted,cuda,0.026962532233446836,0,4.996459265670553,25,[8],tabular,0.04939311080688335,0.29082487440647364,0,,,,8,,,0.6,256,0.0,1024,,,,1.0456968545913696,0.6601178452229971,2.057814598083496,0.15061728424378226,0.02684396505355835,1.4345084865846893,0.863028883934021,,,0.7079780101776123,0.653353716292704,0.8592132925987244,0.09926846160402905,0.14144152402877808,0.926937588297467,0.7697480320930481,,,0.7229599952697754,0.7135492788651036,0.8270955085754395,0.19233407965182858,0.02306467294692993,0.9094479141630044,0.8486666679382324,sgr_no_phase,16257,tabular_shifted:sgr_no_phase:seed4,4,ok,0.0030152966998866757,regression,256,922,0.692961496009957,0.6914763799868524,0.18468807945668378,102
classification_clusters,cuda,0.03863752491539344,0,11.126517318941344,25,[4],tabular,0.03566903422739472,0.16762115702893235,0,3,,,4,,,,300,,900,,0.9966666666666667,0.9966898540750027,0.023723771795630455,0.0554172486304547,0.002739066258072853,0.05233608944192194,0.9876741766929626,0.05233608944192194,1.3433644771575928,0.998766954377312,0.9987560067352024,0.021773433312773705,13.227360763687772,0.002064812695607543,0.04544021011843522,0.9907083511352539,0.04544021011843522,1.3420965671539307,1.0,1.0,0.019780630245804787,1.3055215573155416,0.0008938132668845356,0.029896709967562243,0.9959778189659119,0.029896709967562243,1.3410487174987793,res_base,35655,classification_clusters:res_base:seed0,0,ok,0.005150313071041766,classification,300,811,0.9914662069641054,0.9888557519880123,0.06366475048948131,89
classification_clusters,cuda,0.10330727255437523,0,11.137451563220337,25,[4],tabular,0.03565095481333586,0.167480012221183,0,3,,,4,,,,300,,900,,0.9966666666666667,0.9966898540750027,0.024492407217621803,0.057212732951144145,0.0028863023035228252,0.053724317618028664,0.9870116114616394,0.053724317618028664,1.343654751777649,0.998766954377312,0.9987560067352024,0.02273900993168354,13.81394856083639,0.0021946097258478403,0.04684666184316488,0.9901242256164551,0.04684666184316488,1.3424557447433472,1.0,1.0,0.02055179700255394,1.3564185617441367,0.0009805065346881747,0.031313040968391666,0.9955877065658569,0.031313040968391666,1.341260552406311,res_drop_path,35655,classification_clusters:res_drop_path:seed0,0,ok,0.014274671136601162,classification,300,811,2.622262533986941,2.6196509120054543,0.06357638700919283,89
classification_clusters,cuda,0.16682300119893625,0,2.087767877530114,25,[4],tabular,0.010252639433978259,0.050464480152441996,0,3,,,4,,,,300,,900,,0.9966666666666667,0.9966898540750027,0.022396324202418327,0.05231641399291681,0.0024552808608859777,0.04955079071907912,0.9889512062072754,0.04955079071907912,1.3429042100906372,0.998766954377312,0.9987560067352024,0.020815081894397736,12.645162275872165,0.002035239478573203,0.045113628523686757,0.9908414483070374,0.045113628523686757,1.3415861129760742,1.0,1.0,0.016062790527939796,1.060144143249269,0.0005813479656353593,0.024111158529514076,0.9973839521408081,0.024111158529514076,1.3391327857971191,res_no_norm,35335,classification_clusters:res_no_norm:seed0,0,ok,0.022928244481195827,classification,300,811,4.280187778989784,4.268895220011473,0.030632788634932736,89
classification_clusters,cuda,0.19296096824342385,0,42.26907427019194,25,[4],tabular,0.06735957300932018,0.32512468414211515,0,3,,,4,,,,300,,900,,0.9966666666666667,0.9967430073957564,0.07743652164936066,0.18088687626436367,0.016362298280000687,0.12791519956596514,0.9263696670532227,0.12791519956596514,1.358940601348877,1.0,1.0,0.052679479122161865,32.002783630048775,0.005133226979523897,0.07164654199278495,0.9769004583358765,0.07164654199278495,1.3514039516448975,1.0,1.0,0.07689645141363144,5.075165642047953,0.014008593745529652,0.11835790529377263,0.9369613528251648,0.11835790529377263,1.3645087480545044,wrn_base,52169,classification_clusters:wrn_base:seed0,0,ok,0.02665771295881963,classification,300,811,4.958809734962415,4.947121892997529,0.12022885282422009,89
classification_clusters,cuda,0.2001186713622883,0,42.26907427019194,25,[4],tabular,0.06735957300932018,0.32512468414211515,0,3,,,4,,,,300,,900,,0.9966666666666667,0.9967430073957564,0.07743652164936066,0.18088687626436367,0.016362298280000687,0.12791519956596514,0.9263696670532227,0.12791519956596514,1.358940601348877,1.0,1.0,0.052679479122161865,32.002783630048775,0.005133226979523897,0.07164654199278495,0.9769004583358765,0.07164654199278495,1.3514039516448975,1.0,1.0,0.07689645141363144,5.075165642047953,0.014008593745529652,0.11835790529377263,0.9369613528251648,0.11835790529377263,1.3645087480545044,wrn_no_phase,52169,classification_clusters:wrn_no_phase:seed0,0,ok,0.02765884986346854,classification,300,811,5.1421301199588925,5.128022434015293,0.12022885282422009,89
classification_clusters,cuda,0.18925357196014375,0,42.26907427019194,25,[4],tabular,0.06735957300932018,0.32512468414211515,0,3,,,4,,,,300,,900,,0.9966666666666667,0.9967430073957564,0.07743652164936066,0.18088687626436367,0.016362298280000687,0.12791519956596514,0.9263696670532227,0.12791519956596514,1.358940601348877,1.0,1.0,0.052679479122161865,32.002783630048775,0.005133226979523897,0.07164654199278495,0.9769004583358765,0.07164654199278495,1.3514039516448975,1.0,1.0,0.07689645141363144,5.075165642047953,0.014008593745529652,0.11835790529377263,0.9369613528251648,0.11835790529377263,1.3645087480545044,wrn_no_film,52169,classification_clusters:wrn_no_film:seed0,0,ok,0.026133390154157367,classification,300,811,4.865318896016106,4.85547279700404,0.12022885282422009,89
classification_clusters,cuda,0.16684007788309826,0,42.26907427019194,25,[4],tabular,0.06735957300932018,0.32512468414211515,0,3,,,4,,,,300,,900,,0.9966666666666667,0.9967430073957564,0.07743652164936066,0.18088687626436367,0.016362298280000687,0.12791519956596514,0.9263696670532227,0.12791519956596514,1.358940601348877,1.0,1.0,0.052679479122161865,32.002783630048775,0.005133226979523897,0.07164654199278495,0.9769004583358765,0.07164654199278495,1.3514039516448975,1.0,1.0,0.07689645141363144,5.075165642047953,0.014008593745529652,0.11835790529377263,0.9369613528251648,0.11835790529377263,1.3645087480545044,wrn_spec_gate_rfft,52169,classification_clusters:wrn_spec_gate_rfft:seed0,0,ok,0.02307738643172862,classification,300,811,4.261064375983551,4.2508206909988075,0.12022885282422009,89
classification_clusters,cuda,0.13552787535823882,0,42.26907427019194,25,[4],tabular,0.06735957300932018,0.32512468414211515,0,3,,,4,,,,300,,900,,0.9966666666666667,0.9967430073957564,0.07743652164936066,0.18088687626436367,0.016362298280000687,0.12791519956596514,0.9263696670532227,0.12791519956596514,1.358940601348877,1.0,1.0,0.052679479122161865,32.002783630048775,0.005133226979523897,0.07164654199278495,0.9769004583358765,0.07164654199278495,1.3514039516448975,1.0,1.0,0.07689645141363144,5.075165642047953,0.014008593745529652,0.11835790529377263,0.9369613528251648,0.11835790529377263,1.3645087480545044,wrn_spec_gate_feats,52169,classification_clusters:wrn_spec_gate_feats:seed0,0,ok,0.018816695360666408,classification,300,811,3.4364207860198803,3.4324520810041577,0.12022885282422009,89
classification_clusters,cuda,0.10907311268150806,0,0.6694541904273794,25,[4],tabular,0.013215996598063303,0.07998855055320964,0,3,,,4,,,,300,,900,,0.9966666666666667,0.9966898540750027,0.04256705567240715,0.09943398242005831,0.005848181899636984,0.07647340648641843,0.9736831784248352,0.07647340648641843,1.3515429496765137,0.9963008631319359,0.9962720159195344,0.041745625436306,25.360467502745795,0.005561051890254021,0.07457246066916406,0.9749752879142761,0.07457246066916406,1.351862907409668,1.0,1.0,0.03845600411295891,2.538096195814127,0.0031307293102145195,0.05595292047976155,0.9859117269515991,0.05595292047976155,1.3475390672683716,sgr_base,16131,classification_clusters:sgr_base:seed0,0,ok,0.014758949113477552,classification,300,811,2.816753469000105,2.8104257530067116,0.06790151636090105,89
classification_clusters,cuda,0.065625483924523,0,0.46531262704795257,25,[4],tabular,0.013613279769058345,0.09095570935021224,0,3,,,4,,,,300,,900,,0.9966666666666667,0.9966898540750027,0.055615268647670746,0.1299137926653453,0.00824156403541565,0.09078306028888676,0.9629129767417908,0.09078306028888676,1.3559446334838867,0.9975339087546239,0.9975248434084606,0.054981667548418045,33.40136310176728,0.007906507700681686,0.0889185453135716,0.964420735836029,0.0889185453135716,1.3562670946121216,1.0,1.0,0.05637349933385849,3.720650845150624,0.005749791860580444,0.07582738199740542,0.9741259217262268,0.07582738199740542,1.3544268608093262,sgr_no_gate,9603,classification_clusters:sgr_no_gate:seed0,0,ok,0.00862418261622744,classification,300,811,1.6864551400067285,1.6821722559980117,0.08293292600851661,89
classification_clusters,cuda,0.11401782175991684,0,0.5518385536739967,25,[4],tabular,0.013345030288875565,0.08582176747767348,0,3,,,4,,,,300,,900,,0.9966666666666667,0.9966898540750027,0.04282562434673309,0.10003798268766362,0.00589351961389184,0.07676926216847366,0.973479151725769,0.07676926216847366,1.3515301942825317,0.998766954377312,0.9987560067352024,0.041816167533397675,25.403321826813798,0.0055571142584085464,0.07454605461329625,0.9749929904937744,0.07454605461329625,1.352060079574585,1.0,1.0,0.03856341913342476,2.545185586953593,0.0032537064980715513,0.057041270130244744,0.9853582978248596,0.057041270130244744,1.3475834131240845,sgr_fourier_feats,16131,classification_clusters:sgr_fourier_feats:seed0,0,ok,0.015539075698637004,classification,300,811,2.9530917269876227,2.9475752349826507,0.07561047741182704,89
classification_clusters,cuda,0.09713017047848553,0,0.6454477343466535,25,[4],tabular,0.013161268891200907,0.07990115103484095,0,3,,,4,,,,300,,900,,0.9966666666666667,0.9966898540750027,0.05131440982222557,0.119867255170912,0.007881644181907177,0.08877862457769424,0.9645326137542725,0.08877862457769424,1.3544377088546753,0.9950678175092479,0.9950319260894417,0.05117917060852051,31.091346206207863,0.0076294830068945885,0.08734691183375969,0.9656673073768616,0.08734691183375969,1.3546754121780396,1.0,1.0,0.05000526085495949,3.3003471180693174,0.005151364486664534,0.07177300667148154,0.976818859577179,0.07177300667148154,1.3519920110702515,sgr_no_phase,16131,classification_clusters:sgr_no_phase:seed0,0,ok,0.013185244566162248,classification,300,811,2.5010351440287195,2.4951526160002686,0.06799528905661821,89
classification_clusters,cuda,0.14470290300203487,0,10.633649608809232,25,[4],tabular,0.04794948511824506,0.2302397762258275,0,3,,,4,,,,300,,900,,0.9966666666666667,0.9966645820304357,0.025728819891810417,0.05769688020222206,0.0036789216101169586,0.0606541145357589,0.98344486951828,0.0606541145357589,1.3442765474319458,0.9962962962962963,0.9962956738272206,0.02573147416114807,15.612572125395769,0.0030616684816777706,0.05533234570915795,0.986222505569458,0.05533234570915795,1.3434704542160034,1.0,1.0,0.02190692350268364,1.4622871288236619,0.0011527263559401035,0.03395182404437357,0.9948127269744873,0.03395182404437357,1.3402377367019653,res_base,35655,classification_clusters:res_base:seed1,1,ok,0.019965454724151642,classification,300,810,3.703098615980707,3.6920387179707177,0.12144950061473034,90
classification_clusters,cuda,0.0405685437633656,0,10.62621489970023,25,[4],tabular,0.04792696711173234,0.2300906045117853,0,3,,,4,,,,300,,900,,0.9966666666666667,0.9966645820304357,0.025803260505199432,0.05786381328236123,0.0037200828082859516,0.06099248157179663,0.9832596182823181,0.06099248157179663,1.3444788455963135,0.9962962962962963,0.9962956738272206,0.02568652667105198,15.585300235468827,0.0030942335724830627,0.055625835476719475,0.9860759377479553,0.055625835476719475,1.3435560464859009,1.0,1.0,0.021855410188436508,1.4588486151328919,0.0011810391442850232,0.03436625007598332,0.9946853518486023,0.03436625007598332,1.3403759002685547,res_drop_path,35655,classification_clusters:res_drop_path:seed1,1,ok,0.005418712238648108,classification,300,810,1.0408336189575493,1.0379382349783555,0.12141721455587053,90
classification_clusters,cuda,0.05755774020217359,0,3.200597453512012,25,[4],tabular,0.022992901866538153,0.11438889363578322,0,3,,,4,,,,300,,900,,0.9966666666666667,0.9966645820304357,0.02670687809586525,0.05989017578544134,0.003952127881348133,0.06286595168569496,0.982215404510498,0.06286595168569496,1.3447555303573608,0.9962962962962963,0.9962956738272206,0.026652337983250618,16.17130625583092,0.0036744961980730295,0.060617622834230556,0.983464777469635,0.060617622834230556,1.3448212146759033,1.0,1.0,0.02381795272231102,1.5898483279269826,0.0016216891817748547,0.04027020215711432,0.9927024245262146,0.04027020215711432,1.343375325202942,res_no_norm,35335,classification_clusters:res_no_norm:seed1,1,ok,0.00779766369744071,classification,300,810,1.4639851279789582,1.4614800999988802,0.07609941709147365,90
classification_clusters,cuda,0.051731141158379616,0,32.24072122596237,25,[4],tabular,0.05475823252084339,0.2656862174536101,0,3,,,4,,,,300,,900,,0.9933333333333333,0.993327327928469,0.0815974771976471,0.18298234767365837,0.02000810019671917,0.14144999185832133,0.9099635481834412,0.14144999185832133,1.3648945093154907,1.0,1.0,0.05398603528738022,32.75602728432169,0.005783107131719589,0.07604674307108483,0.9739760160446167,0.07604674307108483,1.3530714511871338,1.0,1.0,0.07799975574016571,5.206483642317988,0.016033222898840904,0.12662236334408272,0.9278504848480225,0.12662236334408272,1.3621892929077148,wrn_base,52169,classification_clusters:wrn_base:seed1,1,ok,0.006949658874488835,classification,300,810,1.3271205789642408,1.3241535789566115,0.13409925669166545,90
classification_clusters,cuda,0.05404489323729649,0,32.24072122596237,25,[4],tabular,0.05475823252084339,0.2656862174536101,0,3,,,4,,,,300,,900,,0.9933333333333333,0.993327327928469,0.0815974771976471,0.18298234767365837,0.02000810019671917,0.14144999185832133,0.9099635481834412,0.14144999185832133,1.3648945093154907,1.0,1.0,0.05398603528738022,32.75602728432169,0.005783107131719589,0.07604674307108483,0.9739760160446167,0.07604674307108483,1.3530714511871338,1.0,1.0,0.07799975574016571,5.206483642317988,0.016033222898840904,0.12662236334408272,0.9278504848480225,0.12662236334408272,1.3621892929077148,wrn_no_phase,52169,classification_clusters:wrn_no_phase:seed1,1,ok,0.007294364573567041,classification,300,810,1.3810302669880912,1.377266764990054,0.13409925669166545,90
classification_clusters,cuda,0.14863548392429948,0,32.24072122596237,25,[4],tabular,0.05475823252084339,0.2656862174536101,0,3,,,4,,,,300,,900,,0.9933333333333333,0.993327327928469,0.0815974771976471,0.18298234767365837,0.02000810019671917,0.14144999185832133,0.9099635481834412,0.14144999185832133,1.3648945093154907,1.0,1.0,0.05398603528738022,32.75602728432169,0.005783107131719589,0.07604674307108483,0.9739760160446167,0.07604674307108483,1.3530714511871338,1.0,1.0,0.07799975574016571,5.206483642317988,0.016033222898840904,0.12662236334408272,0.9278504848480225,0.12662236334408272,1.3621892929077148,wrn_no_film,52169,classification_clusters:wrn_no_film:seed1,1,ok,0.020512960297055544,classification,300,810,3.7960182910319418,3.7928429370513186,0.13409925669166545,90
classification_clusters,cuda,0.16153476983774454,0,32.24072122596237,25,[4],tabular,0.05475823252084339,0.2656862174536101,0,3,,,4,,,,300,,900,,0.9933333333333333,0.993327327928469,0.0815974771976471,0.18298234767365837,0.02000810019671917,0.14144999185832133,0.9099635481834412,0.14144999185832133,1.3648945093154907,1.0,1.0,0.05398603528738022,32.75602728432169,0.005783107131719589,0.07604674307108483,0.9739760160446167,0.07604674307108483,1.3530714511871338,1.0,1.0,0.07799975574016571,5.206483642317988,0.016033222898840904,0.12662236334408272,0.9278504848480225,0.12662236334408272,1.3621892929077148,wrn_spec_gate_rfft,52169,classification_clusters:wrn_spec_gate_rfft:seed1,1,ok,0.022368576575868895,classification,300,810,4.1172233070246875,4.1136087969643995,0.13409925669166545,90
classification_clusters,cuda,0.15144565026974305,0,32.24072122596237,25,[4],tabular,0.05475823252084339,0.2656862174536101,0,3,,,4,,,,300,,900,,0.9933333333333333,0.993327327928469,0.0815974771976471,0.18298234767365837,0.02000810019671917,0.14144999185832133,0.9099635481834412,0.14144999185832133,1.3648945093154907,1.0,1.0,0.05398603528738022,32.75602728432169,0.005783107131719589,0.07604674307108483,0.9739760160446167,0.07604674307108483,1.3530714511871338,1.0,1.0,0.07799975574016571,5.206483642317988,0.016033222898840904,0.12662236334408272,0.9278504848480225,0.12662236334408272,1.3621892929077148,wrn_spec_gate_feats,52169,classification_clusters:wrn_spec_gate_feats:seed1,1,ok,0.02102748915553093,classification,300,810,3.849746821972076,3.8396717340219766,0.13409925669166545,90
