dataset,device,epoch_time_s_mean,grad_nonfinite_steps,grad_norm_max,history_length,input_shape,kind,loss_curve_mean_abs_diff,loss_curve_volatility,loss_nonfinite_steps,meta_classes,meta_context_dim,meta_drift,meta_features,meta_regimes,meta_shock_prob,meta_test_shift,meta_test_size,meta_train_shift,meta_train_size,meta_window,metrics_test_accuracy,metrics_test_macro_f1,metrics_test_mae,metrics_test_mase,metrics_test_mse,metrics_test_nrmse,metrics_test_r2,metrics_test_rmse,metrics_test_smape,metrics_train_accuracy,metrics_train_macro_f1,metrics_train_mae,metrics_train_mase,metrics_train_mse,metrics_train_nrmse,metrics_train_r2,metrics_train_rmse,metrics_train_smape,metrics_val_accuracy,metrics_val_macro_f1,metrics_val_mae,metrics_val_mase,metrics_val_mse,metrics_val_nrmse,metrics_val_r2,metrics_val_rmse,metrics_val_smape,model,n_params,run_id,scale_y,seed,status,step_time_s_mean,task,test_size,train_size,train_time_s,train_time_s_total,val_curve_volatility,val_size
tabular_shifted,cuda,0.18226767041254788,0,39.59805122785505,25,[8],tabular,0.09134655730034187,0.6341364573454081,0,,,,8,,,0.6,256,0.0,1024,,,,0.9021172523498535,0.6116407951168364,1.373669147491455,0.15123772375602273,0.22940337657928467,1.1720363251586765,0.821995735168457,,,0.04572482407093048,0.042189422628176314,0.004013745579868555,0.006928133292244693,0.9959786534309387,0.06335412835694731,0.11524859070777893,,,0.7123979330062866,0.6411525372885486,0.8517878651618958,0.15178306670819813,0.21682333946228027,0.9229235424247751,0.8228050470352173,wrn_no_film,52295,tabular_shifted:wrn_no_film:seed0,True,0,ok,0.02206010849418817,regression,256,922,4.634920047945343,4.624513294023927,0.3465313475627718,102
tabular_shifted,cuda,0.15219933087704704,0,39.59805122785505,25,[8],tabular,0.09134655730034187,0.6341364573454081,0,,,,8,,,0.6,256,0.0,1024,,,,0.9021172523498535,0.6116407951168364,1.373669147491455,0.15123772375602273,0.22940337657928467,1.1720363251586765,0.821995735168457,,,0.04572482407093048,0.042189422628176314,0.004013745579868555,0.006928133292244693,0.9959786534309387,0.06335412835694731,0.11524859070777893,,,0.7123979330062866,0.6411525372885486,0.8517878651618958,0.15178306670819813,0.21682333946228027,0.9229235424247751,0.8228050470352173,wrn_spec_gate_rfft,52295,tabular_shifted:wrn_spec_gate_rfft:seed0,True,0,ok,0.018466127363208216,regression,256,922,3.8592878750059754,3.849164144950919,0.3465313475627718,102
tabular_shifted,cuda,0.1910361973545514,0,39.59805122785505,25,[8],tabular,0.09134655730034187,0.6341364573454081,0,,,,8,,,0.6,256,0.0,1024,,,,0.9021172523498535,0.6116407951168364,1.373669147491455,0.15123772375602273,0.22940337657928467,1.1720363251586765,0.821995735168457,,,0.04572482407093048,0.042189422628176314,0.004013745579868555,0.006928133292244693,0.9959786534309387,0.06335412835694731,0.11524859070777893,,,0.7123979330062866,0.6411525372885486,0.8517878651618958,0.15178306670819813,0.21682333946228027,0.9229235424247751,0.8228050470352173,wrn_spec_gate_feats,52295,tabular_shifted:wrn_spec_gate_feats:seed0,True,0,ok,0.02306029878149275,regression,256,922,4.86283869802719,4.859955672989599,0.3465313475627718,102
tabular_shifted,cuda,0.09481659347424283,0,3.402929327300377,25,[8],tabular,0.008198118433948876,0.03582599434332143,0,,,,8,,,0.6,256,0.0,1024,,,,1.011967658996582,0.6861200159612417,1.6723487377166748,0.16687162055302243,0.06185102462768555,1.293193232938015,0.8603750467300415,,,0.708397626876831,0.6536249723507267,0.8438151478767395,0.10045347689807023,0.15458577871322632,0.9185941148716007,0.7689061760902405,,,0.75555419921875,0.679992837491633,1.0479052066802979,0.16835212325319573,0.03650319576263428,1.023672411799936,0.7868990898132324,sgr_base,16257,tabular_shifted:sgr_base:seed0,True,0,ok,0.01125228811375564,regression,256,922,2.41797960200347,2.4157012330251746,0.021076534775703256,102
tabular_shifted,cuda,0.050955624596681445,0,1.9931010585445872,25,[8],tabular,0.007480222696811502,0.043655601401864516,0,,,,8,,,0.6,256,0.0,1024,,,,1.002968192100525,0.6800183245529531,1.633814811706543,0.16493790527003305,0.08346766233444214,1.2782076559411397,0.85931396484375,,,0.7079899311065674,0.6532487992433421,0.8412171006202698,0.1002987130984782,0.15718871355056763,0.9171788814731126,0.7766119241714478,,,0.7575103640556335,0.681753370461219,1.0551233291625977,0.16893094508727932,0.029866576194763184,1.0271919631512882,0.7950581312179565,sgr_no_gate,9729,tabular_shifted:sgr_no_gate:seed0,True,0,ok,0.005903292849543504,regression,256,922,1.293476830003783,1.2899155970080756,0.01650180261743228,102
tabular_shifted,cuda,0.10298295767745003,0,2.962851235516994,25,[8],tabular,0.00809541510570247,0.03832774464477378,0,,,,8,,,0.6,256,0.0,1024,,,,1.0120950937271118,0.6862064174569494,1.6724226474761963,0.16687530797323605,0.06180959939956665,1.2932218090784722,0.8652979135513306,,,0.7082787156105042,0.6535152551944061,0.8436502814292908,0.10044366300877125,0.15475088357925415,0.9185043720251367,0.7717022895812988,,,0.7567359209060669,0.6810563777169601,1.0518580675125122,0.16866934952723384,0.03286874294281006,1.0256013199642988,0.7907028794288635,sgr_fourier_feats,16257,tabular_shifted:sgr_fourier_feats:seed0,True,0,ok,0.012290475316985976,regression,256,922,2.6285431240103208,2.6266869159881026,0.016306785032237946,102
tabular_shifted,cuda,0.11304689063923433,0,3.3734872820487016,25,[8],tabular,0.008151389588416708,0.035482847668186115,0,,,,8,,,0.6,256,0.0,1024,,,,1.0139206647872925,0.6874441653571061,1.6787521839141846,0.16719079217590735,0.05825883150100708,1.2956666947614979,0.8635233640670776,,,0.7091187834739685,0.6542903697814644,0.8451288342475891,0.10053164155408702,0.15326958894729614,0.9193088894640306,0.769783079624176,,,0.7574009895324707,0.681654934250512,1.0516886711120605,0.1686557673092547,0.033024489879608154,1.0255187326968047,0.7886080145835876,sgr_no_phase,16257,tabular_shifted:sgr_no_phase:seed0,True,0,ok,0.013293112948013004,regression,256,922,2.908611861988902,2.9032720520044677,0.021077574294497907,102
tabular_shifted,cuda,0.1535248131980188,0,28.158302523355765,25,[8],tabular,0.10567618952626369,0.5188963717182304,0,,,,8,,,0.6,256,0.0,1024,,,,0.5246554017066956,0.3375017014542977,0.5653514862060547,0.08884458209216162,0.7238970994949341,0.7518985877138317,0.54198157787323,,,0.18219007551670074,0.15896463426418012,0.0721099004149437,0.022835838105277912,0.9405308365821838,0.2685328665451283,0.33311471343040466,,,0.5190095901489258,0.42834761562755186,0.5322597622871399,0.10425774313593407,0.5674197673797607,0.7295613492278356,0.6746690273284912,res_base,35781,tabular_shifted:res_base:seed1,True,1,ok,0.018535752794414294,regression,256,922,3.9048851979896426,3.8956118029891513,0.21686887802483204,102
tabular_shifted,cuda,0.13291773588396608,0,27.940884647572805,25,[8],tabular,0.10483892501445673,0.51367835947442,0,,,,8,,,0.6,256,0.0,1024,,,,0.5432152152061462,0.3494409069106076,0.6008473634719849,0.09159120224199536,0.706561803817749,0.7751434470289902,0.5437616109848022,,,0.19908615946769714,0.17370681930444495,0.08697099983692169,0.025078799244581396,0.9282748699188232,0.2949084600972337,0.3549385666847229,,,0.5149067640304565,0.42496148207908224,0.5334023833274841,0.10436959005195072,0.5664910674095154,0.7303440171093922,0.6271615624427795,res_drop_path,35781,tabular_shifted:res_drop_path:seed1,True,1,ok,0.01616021072928561,regression,256,922,3.3528304190258496,3.3501955380197614,0.21697155868163864,102
tabular_shifted,cuda,0.13651668631937355,0,5.438300934099119,25,[8],tabular,0.03916643643973965,0.3039547655123147,0,,,,8,,,0.6,256,0.0,1024,,,,0.3581298589706421,0.23037871401112628,0.28653576970100403,0.06325008335592545,0.860063374042511,0.5352903601794115,0.4602074921131134,,,0.28584253787994385,0.2494035658219215,0.25507107377052307,0.04294870888806393,0.7896424531936646,0.5050456155344021,0.4738609194755554,,,0.371101975440979,0.30627689613443393,0.41907164454460144,0.09251041727502193,0.6594104170799255,0.6473574318292804,0.5241347551345825,res_no_norm,35461,tabular_shifted:res_no_norm:seed1,True,1,ok,0.016506761042401195,regression,256,922,3.440074786019977,3.437572129012551,0.24044602645500274,102
tabular_shifted,cuda,0.17192223416175692,0,43.62115669365509,25,[8],tabular,0.13190639356522185,0.776874430135688,0,,,,8,,,0.6,256,0.0,1024,,,,0.8576764464378357,0.551728351654082,1.4250816106796265,0.14105599466897342,0.304027259349823,1.193767821094046,0.7954970002174377,,,0.0491340272128582,0.042870461761800566,0.004504334181547165,0.005707353984592601,0.9962852597236633,0.06711433663195342,0.11374730616807938,,,0.7487117052078247,0.6179247547741561,1.0005831718444824,0.14294635935095515,0.18680202960968018,1.0002915434234574,0.8542820811271667,wrn_base,52295,tabular_shifted:wrn_base:seed1,True,1,ok,0.020903685620287434,regression,256,922,4.3572994590504095,4.35008582501905,0.2560508507571392,102
tabular_shifted,cuda,0.1432298717671074,0,43.62115669365509,25,[8],tabular,0.13190639356522185,0.776874430135688,0,,,,8,,,0.6,256,0.0,1024,,,,0.8576764464378357,0.551728351654082,1.4250816106796265,0.14105599466897342,0.304027259349823,1.193767821094046,0.7954970002174377,,,0.0491340272128582,0.042870461761800566,0.004504334181547165,0.005707353984592601,0.9962852597236633,0.06711433663195342,0.11374730616807938,,,0.7487117052078247,0.6179247547741561,1.0005831718444824,0.14294635935095515,0.18680202960968018,1.0002915434234574,0.8542820811271667,wrn_no_phase,52295,tabular_shifted:wrn_no_phase:seed1,True,1,ok,0.017296776342845988,regression,256,922,3.641946563962847,3.6389631549827754,0.2560508507571392,102
tabular_shifted,cuda,0.1323976770043373,0,43.62115669365509,25,[8],tabular,0.13190639356522185,0.776874430135688,0,,,,8,,,0.6,256,0.0,1024,,,,0.8576764464378357,0.551728351654082,1.4250816106796265,0.14105599466897342,0.304027259349823,1.193767821094046,0.7954970002174377,,,0.0491340272128582,0.042870461761800566,0.004504334181547165,0.005707353984592601,0.9962852597236633,0.06711433663195342,0.11374730616807938,,,0.7487117052078247,0.6179247547741561,1.0005831718444824,0.14294635935095515,0.18680202960968018,1.0002915434234574,0.8542820811271667,wrn_no_film,52295,tabular_shifted:wrn_no_film:seed1,True,1,ok,0.01577077736525098,regression,256,922,3.411597121041268,3.399515004013665,0.2560508507571392,102
tabular_shifted,cuda,0.126725608878769,0,43.62115669365509,25,[8],tabular,0.13190639356522185,0.776874430135688,0,,,,8,,,0.6,256,0.0,1024,,,,0.8576764464378357,0.551728351654082,1.4250816106796265,0.14105599466897342,0.304027259349823,1.193767821094046,0.7954970002174377,,,0.0491340272128582,0.042870461761800566,0.004504334181547165,0.005707353984592601,0.9962852597236633,0.06711433663195342,0.11374730616807938,,,0.7487117052078247,0.6179247547741561,1.0005831718444824,0.14294635935095515,0.18680202960968018,1.0002915434234574,0.8542820811271667,wrn_spec_gate_rfft,52295,tabular_shifted:wrn_spec_gate_rfft:seed1,True,1,ok,0.01545402113115415,regression,256,922,3.1976822830038145,3.194572680979036,0.2560508507571392,102
tabular_shifted,cuda,0.1570381803996861,0,43.62115669365509,25,[8],tabular,0.13190639356522185,0.776874430135688,0,,,,8,,,0.6,256,0.0,1024,,,,0.8576764464378357,0.551728351654082,1.4250816106796265,0.14105599466897342,0.304027259349823,1.193767821094046,0.7954970002174377,,,0.0491340272128582,0.042870461761800566,0.004504334181547165,0.005707353984592601,0.9962852597236633,0.06711433663195342,0.11374730616807938,,,0.7487117052078247,0.6179247547741561,1.0005831718444824,0.14294635935095515,0.18680202960968018,1.0002915434234574,0.8542820811271667,wrn_spec_gate_feats,52295,tabular_shifted:wrn_spec_gate_feats:seed1,True,1,ok,0.019155066941457334,regression,256,922,3.958238765015267,3.9548902829992585,0.2560508507571392,102
tabular_shifted,cuda,0.098505648849532,0,2.5690196595730037,25,[8],tabular,0.007049756287580279,0.03165377206079081,0,,,,8,,,0.6,256,0.0,1024,,,,0.9837130308151245,0.6328054958795091,1.7470049858093262,0.1561776026230204,0.14680826663970947,1.321743161816745,0.7901197671890259,,,0.7658410668373108,0.668212276376838,1.0380775928497314,0.08664318646762974,0.14389580488204956,1.0188609291015784,0.7873323559761047,,,0.7875232100486755,0.6499565628043801,1.0581928491592407,0.14700391902815602,0.139981210231781,1.028685009689186,0.7796173691749573,sgr_base,16257,tabular_shifted:sgr_base:seed1,True,1,ok,0.011801008623733652,regression,256,922,2.487809086975176,2.484668941993732,0.023912617512287723,102
tabular_shifted,cuda,0.0572160353930667,0,3.177996405951007,25,[8],tabular,0.0074367907035635256,0.037095180784470376,0,,,,8,,,0.6,256,0.0,1024,,,,0.9849717020988464,0.6336151772407338,1.761228322982788,0.15681207810721465,0.13986194133758545,1.3271127770399878,0.8070544004440308,,,0.7632313966751099,0.6659352848244283,1.0428828001022339,0.08684348834317185,0.13993299007415771,1.0212163336444604,0.799656331539154,,,0.7867094874382019,0.6492849834220442,1.0650663375854492,0.14748057800077907,0.1343950629234314,1.0320205121921993,0.7985634803771973,sgr_no_gate,9729,tabular_shifted:sgr_no_gate:seed1,True,1,ok,0.006703652675496414,regression,256,922,1.4450066720019095,1.4421775829978287,0.03189920587736625,102
tabular_shifted,cuda,0.12825762828346343,0,2.372460206703462,25,[8],tabular,0.006929572496565904,0.033930309928558125,0,,,,8,,,0.6,256,0.0,1024,,,,0.9828749895095825,0.6322663984727362,1.7443008422851562,0.15605668419121937,0.1481289267539978,1.320719819751773,0.7933021783828735,,,0.7651652097702026,0.6676225770137799,1.0378825664520264,0.08663504714240598,0.14405667781829834,1.0187652165499304,0.7889348864555359,,,0.7881258726119995,0.6504539506695133,1.0582330226898193,0.14700670945071034,0.13994866609573364,1.0287045361471967,0.7831800580024719,sgr_fourier_feats,16257,tabular_shifted:sgr_fourier_feats:seed1,True,1,ok,0.015343086236680393,regression,256,922,3.277160423982423,3.2739670309820212,0.02697085827858927,102
tabular_shifted,cuda,0.1083885031240061,0,2.3641338466038992,25,[8],tabular,0.006939992944313324,0.031402810179713005,0,,,,8,,,0.6,256,0.0,1024,,,,0.9881441593170166,0.635655963832162,1.7669731378555298,0.15706761651014622,0.1370563507080078,1.3292754183597655,0.7963027954101562,,,0.7648993134498596,0.6673905769380587,1.0405763387680054,0.0867474027532297,0.1418350338935852,1.0200864369101303,0.7889536619186401,,,0.7872899174690247,0.6497640223925385,1.0604029893875122,0.14715735505179464,0.13818508386611938,1.0297587044485286,0.7828944325447083,sgr_no_phase,16257,tabular_shifted:sgr_no_phase:seed1,True,1,ok,0.01292597968451446,regression,256,922,2.7588546649785712,2.7536091430229135,0.023756902512474202,102
tabular_shifted,cuda,0.14358188399812208,0,28.663021361621446,25,[8],tabular,0.1301586215457706,0.637452697019394,0,,,,8,,,0.6,256,0.0,1024,,,,0.7129364609718323,0.4088396273636196,1.0942987203598022,0.09365849570776726,0.5617332458496094,1.0460873387819023,0.648525595664978,,,0.17318986356258392,0.1545874886253072,0.05721180513501167,0.02888932295015455,0.9477112889289856,0.23918989346335617,0.3405657708644867,,,0.5449782013893127,0.4199948350543082,0.750887393951416,0.10329397578620793,0.5058505535125732,0.866537589462463,0.6332807540893555,res_base,35781,tabular_shifted:res_base:seed2,True,2,ok,0.0175016973935999,regression,256,922,3.6183398789726198,3.6155443739844486,0.37518524995822616,102
tabular_shifted,cuda,0.17469171011354775,0,28.47583697982267,25,[8],tabular,0.12928446060664742,0.6312260718993826,0,,,,8,,,0.6,256,0.0,1024,,,,0.7062751054763794,0.4050196149956378,1.0682069063186646,0.09253519045563165,0.5721830129623413,1.033540955317526,0.6419141292572021,,,0.19856376945972443,0.17723597571668012,0.07403644174337387,0.03286376432396644,0.9323344230651855,0.27209638318686613,0.38405585289001465,,,0.5446198582649231,0.4197186730701459,0.7521505355834961,0.10338081976383649,0.5050193071365356,0.8672661273124277,0.6487192511558533,res_drop_path,35781,tabular_shifted:res_drop_path:seed2,True,2,ok,0.021131417861033695,regression,256,922,4.44312330899993,4.436960521969013,0.37565473002007504,102
tabular_shifted,cuda,0.12060925382655113,0,3.9000163957854297,25,[8],tabular,0.03730413030808764,0.31466654379264175,0,,,,8,,,0.6,256,0.0,1024,,,,0.44370001554489136,0.2544436411196154,0.5276843905448914,0.0650378769703155,0.7886623740196228,0.7264188809116207,0.48885518312454224,,,0.2930408716201782,0.26156526413547654,0.21514564752578735,0.0560222852822698,0.8033676743507385,0.4638379539513637,0.5005253553390503,,,0.38448983430862427,0.2963123004348403,0.5919556617736816,0.09171326960134792,0.6104415059089661,0.7693865489945101,0.4998704195022583,res_no_norm,35461,tabular_shifted:res_no_norm:seed2,True,2,ok,0.014661272181547247,regression,256,922,3.040367505978793,3.0380391529761255,0.3333854955004424,102
tabular_shifted,cuda,0.20393157560145483,0,27.224219892125976,25,[8],tabular,0.08204960768513074,0.5412782451517768,0,,,,8,,,0.6,256,0.0,1024,,,,0.9627607464790344,0.5521035413089361,1.7168657779693604,0.11731334128201498,0.3123950958251953,1.3102922490686422,0.7748266458511353,,,0.047593023627996445,0.04248104275501231,0.004442805889993906,0.008050506554722706,0.9959394931793213,0.06665437637540318,0.11435424536466599,,,0.7507373690605164,0.5785659255432013,1.3001586198806763,0.13592074831408565,0.14438217878341675,1.1402449823966234,0.7719973921775818,wrn_base,52295,tabular_shifted:wrn_base:seed2,True,2,ok,0.024554200397105888,regression,256,922,5.212826086033601,5.20997837302275,0.32999550867813066,102
tabular_shifted,cuda,0.08283339640125632,0,27.224219892125976,25,[8],tabular,0.08204960768513074,0.5412782451517768,0,,,,8,,,0.6,256,0.0,1024,,,,0.9627607464790344,0.5521035413089361,1.7168657779693604,0.11731334128201498,0.3123950958251953,1.3102922490686422,0.7748266458511353,,,0.047593023627996445,0.04248104275501231,0.004442805889993906,0.008050506554722706,0.9959394931793213,0.06665437637540318,0.11435424536466599,,,0.7507373690605164,0.5785659255432013,1.3001586198806763,0.13592074831408565,0.14438217878341675,1.1402449823966234,0.7719973921775818,wrn_no_phase,52295,tabular_shifted:wrn_no_phase:seed2,True,2,ok,0.00982677301100921,regression,256,922,2.1296875070547685,2.121448398043867,0.32999550867813066,102
tabular_shifted,cuda,0.12200565327890217,0,27.224219892125976,25,[8],tabular,0.08204960768513074,0.5412782451517768,0,,,,8,,,0.6,256,0.0,1024,,,,0.9627607464790344,0.5521035413089361,1.7168657779693604,0.11731334128201498,0.3123950958251953,1.3102922490686422,0.7748266458511353,,,0.047593023627996445,0.04248104275501231,0.004442805889993906,0.008050506554722706,0.9959394931793213,0.06665437637540318,0.11435424536466599,,,0.7507373690605164,0.5785659255432013,1.3001586198806763,0.13592074831408565,0.14438217878341675,1.1402449823966234,0.7719973921775818,wrn_no_film,52295,tabular_shifted:wrn_no_film:seed2,True,2,ok,0.014812551229260862,regression,256,922,3.0842603750061244,3.080081716994755,0.32999550867813066,102
tabular_shifted,cuda,0.18048561136005448,0,27.224219892125976,25,[8],tabular,0.08204960768513074,0.5412782451517768,0,,,,8,,,0.6,256,0.0,1024,,,,0.9627607464790344,0.5521035413089361,1.7168657779693604,0.11731334128201498,0.3123950958251953,1.3102922490686422,0.7748266458511353,,,0.047593023627996445,0.04248104275501231,0.004442805889993906,0.008050506554722706,0.9959394931793213,0.06665437637540318,0.11435424536466599,,,0.7507373690605164,0.5785659255432013,1.3001586198806763,0.13592074831408565,0.14438217878341675,1.1402449823966234,0.7719973921775818,wrn_spec_gate_rfft,52295,tabular_shifted:wrn_spec_gate_rfft:seed2,True,2,ok,0.021737431935907808,regression,256,922,4.609452876960859,4.606329546018969,0.32999550867813066,102
tabular_shifted,cuda,0.08922155000502244,0,27.224219892125976,25,[8],tabular,0.08204960768513074,0.5412782451517768,0,,,,8,,,0.6,256,0.0,1024,,,,0.9627607464790344,0.5521035413089361,1.7168657779693604,0.11731334128201498,0.3123950958251953,1.3102922490686422,0.7748266458511353,,,0.047593023627996445,0.04248104275501231,0.004442805889993906,0.008050506554722706,0.9959394931793213,0.06665437637540318,0.11435424536466599,,,0.7507373690605164,0.5785659255432013,1.3001586198806763,0.13592074831408565,0.14438217878341675,1.1402449823966234,0.7719973921775818,wrn_spec_gate_feats,52295,tabular_shifted:wrn_spec_gate_feats:seed2,True,2,ok,0.010595596538914833,regression,256,922,2.28695300797699,2.2758141530212015,0.32999550867813066,102
tabular_shifted,cuda,0.03343325068242848,0,3.6272628088868917,25,[8],tabular,0.007768653898849384,0.03163017360735044,0,,,,8,,,0.6,256,0.0,1024,,,,1.1103806495666504,0.6367574613616784,2.187532424926758,0.132420883757137,0.12389308214187622,1.4790309073602073,0.8133151531219482,,,0.752943217754364,0.6720693620042273,0.9405349493026733,0.11713373927022212,0.1403983235359192,0.9698118112823092,0.793520987033844,,,0.8541659712791443,0.6582745792434227,1.3743823766708374,0.1397466403811563,0.09553653001785278,1.1723405549032404,0.761922299861908,sgr_base,16257,tabular_shifted:sgr_base:seed2,True,2,ok,0.0038053107369341887,regression,256,922,0.8559666710207239,0.8538929899805225,0.026268322378153,102
tabular_shifted,cuda,0.022445657365024088,0,1.4713404296467818,25,[8],tabular,0.006167933862017981,0.03714205170627097,0,,,,8,,,0.6,256,0.0,1024,,,,1.1180657148361206,0.6411645290220311,2.19893217086792,0.1327654735901621,0.11932748556137085,1.48287968860185,0.8116858005523682,,,0.7514210343360901,0.6707106767612365,0.9431102871894836,0.11729399527196875,0.13804465532302856,0.9711386549764579,0.7952380776405334,,,0.8510933518409729,0.6559066234410996,1.378064513206482,0.13993371423834544,0.09311330318450928,1.173909925508121,0.7670681476593018,sgr_no_gate,9729,tabular_shifted:sgr_no_gate:seed2,True,2,ok,0.002444320758222602,regression,256,922,0.5716712169814855,0.5701871039927937,0.034085845990506576,102
tabular_shifted,cuda,0.03739774829009548,0,3.226000183773916,25,[8],tabular,0.007038867277506032,0.033819944771873695,0,,,,8,,,0.6,256,0.0,1024,,,,1.1106488704681396,0.6369112749754001,2.1880054473876953,0.13243520004013742,0.12370365858078003,1.4791908083096297,0.8104318380355835,,,0.7536006569862366,0.6726561854919784,0.9406999349594116,0.11714401243417463,0.14024758338928223,0.9698968682078583,0.7917054295539856,,,0.8536735773086548,0.6578951091583987,1.3744595050811768,0.13975056151882234,0.09548568725585938,1.1723734494951583,0.7594854831695557,sgr_fourier_feats,16257,tabular_shifted:sgr_fourier_feats:seed2,True,2,ok,0.004289430272474419,regression,256,922,0.9585954829817638,0.9569473539595492,0.029427784390614983,102
tabular_shifted,cuda,0.039738204521127043,0,3.6360996515238364,25,[8],tabular,0.007864175276832142,0.031111042316358285,0,,,,8,,,0.6,256,0.0,1024,,,,1.1153688430786133,0.6396179844072646,2.2060694694519043,0.13298076425822725,0.11646896600723267,1.485284305933347,0.8112924098968506,,,0.7567107081413269,0.6754321851242427,0.9454490542411804,0.11743934066580003,0.1359071135520935,0.9723420459083215,0.790964663028717,,,0.8541340827941895,0.6582500039504209,1.3789702653884888,0.13997969338023597,0.09251725673675537,1.1742956464998449,0.7561240792274475,sgr_no_phase,16257,tabular_shifted:sgr_no_phase:seed2,True,2,ok,0.004530321656202432,regression,256,922,1.0157043100334704,1.0138450610102154,0.02568003909132278,102
tabular_shifted,cuda,0.07918452071724459,0,20.776182905017198,25,[8],tabular,0.07995684165507556,0.41712676526521963,0,,,,8,,,0.6,256,0.0,1024,,,,0.5896613597869873,0.40325467655740677,0.6698430180549622,0.12231364462662048,0.5978261232376099,0.8184393795846838,0.6472835540771484,,,0.16597123444080353,0.14168828473300962,0.059854429215192795,0.026404502362166665,0.9473757743835449,0.244651648707285,0.2886365056037903,,,0.3900781571865082,0.37890216645692537,0.2366514354944229,0.11729275001396422,0.7378392219543457,0.48646832938478424,0.6221805810928345,res_base,35781,tabular_shifted:res_base:seed3,True,3,ok,0.009323870882217306,regression,256,922,2.0294879939756356,2.0234891260042787,0.2724602008765004,102
tabular_shifted,cuda,0.046235321843996646,0,20.76954191825975,25,[8],tabular,0.07873061280940011,0.4084248595661479,0,,,,8,,,0.6,256,0.0,1024,,,,0.6014010906219482,0.41128318526354507,0.7065481543540955,0.12562013993517213,0.5757883191108704,0.8405641881225344,0.6287747621536255,,,0.1867641657590866,0.1594390400550687,0.07333115488290787,0.029226317801296642,0.9355270266532898,0.2707972578939969,0.3233388066291809,,,0.3776944875717163,0.3668732969617079,0.2173345983028412,0.11240380983880789,0.7592383027076721,0.4661915896955255,0.5610672235488892,res_drop_path,35781,tabular_shifted:res_drop_path:seed3,True,3,ok,0.005401404439180624,regression,256,922,1.183185625995975,1.1801643440267071,0.2722936579901439,102
tabular_shifted,cuda,0.10865339784417301,0,2.6672751109486654,25,[8],tabular,0.03325642973577855,0.26900839538256727,0,,,,8,,,0.6,256,0.0,1024,,,,0.37850987911224365,0.25885345265006005,0.33631202578544617,0.08666816235751922,0.798078179359436,0.5799241552008729,0.470601350069046,,,0.31170454621315,0.266099620486793,0.2887914776802063,0.05799920310885603,0.7460936307907104,0.5373932244457557,0.49803799390792847,,,0.24568508565425873,0.23864604953013166,0.10596340894699097,0.07848642684251181,0.8826144933700562,0.32552021280865334,0.38893407583236694,res_no_norm,35461,tabular_shifted:res_no_norm:seed3,True,3,ok,0.01298434614931466,regression,256,922,2.7660642929840833,2.76158062601462,0.31470079753965097,102
tabular_shifted,cuda,0.07885386212263257,0,48.22165335264008,25,[8],tabular,0.15295792749784254,0.8686469009314355,0,,,,8,,,0.6,256,0.0,1024,,,,0.7894396781921387,0.5398780788450426,1.1213995218276978,0.15825905677743352,0.32671141624450684,1.0589615299092303,0.6835336685180664,,,0.058097921311855316,0.049597720020369884,0.006462381687015295,0.008676131836520183,0.9943182468414307,0.0803889400789393,0.1216970905661583,,,0.5962845087051392,0.5792005730406867,0.5279874801635742,0.17519770362065515,0.4150993227958679,0.7266274700034222,0.7140647768974304,wrn_base,52295,tabular_shifted:wrn_base:seed3,True,3,ok,0.009321965319686569,regression,256,922,2.0333588540088385,2.022300541982986,0.40548297238453535,102
tabular_shifted,cuda,0.06316978032235056,0,48.22165335264008,25,[8],tabular,0.15295792749784254,0.8686469009314355,0,,,,8,,,0.6,256,0.0,1024,,,,0.7894396781921387,0.5398780788450426,1.1213995218276978,0.15825905677743352,0.32671141624450684,1.0589615299092303,0.6835336685180664,,,0.058097921311855316,0.049597720020369884,0.006462381687015295,0.008676131836520183,0.9943182468414307,0.0803889400789393,0.1216970905661583,,,0.5962845087051392,0.5792005730406867,0.5279874801635742,0.17519770362065515,0.4150993227958679,0.7266274700034222,0.7140647768974304,wrn_no_phase,52295,tabular_shifted:wrn_no_phase:seed3,True,3,ok,0.007433869038941339,regression,256,922,1.6155435589607805,1.6104607399902306,0.40548297238453535,102
tabular_shifted,cuda,0.0615485488763079,0,48.22165335264008,25,[8],tabular,0.15295792749784254,0.8686469009314355,0,,,,8,,,0.6,256,0.0,1024,,,,0.7894396781921387,0.5398780788450426,1.1213995218276978,0.15825905677743352,0.32671141624450684,1.0589615299092303,0.6835336685180664,,,0.058097921311855316,0.049597720020369884,0.006462381687015295,0.008676131836520183,0.9943182468414307,0.0803889400789393,0.1216970905661583,,,0.5962845087051392,0.5792005730406867,0.5279874801635742,0.17519770362065515,0.4150993227958679,0.7266274700034222,0.7140647768974304,wrn_no_film,52295,tabular_shifted:wrn_no_film:seed3,True,3,ok,0.0072356952994596215,regression,256,922,1.5704536180128343,1.5669640310225077,0.40548297238453535,102
